category1,category2,product,price
周邊館,外接硬碟/隨身碟/記憶卡,SanDisk Extreme Pro Micro SD 256GB記憶卡/讀:170MB 寫:90MB/附轉卡(公司貨),"$2,299"
周邊館,外接硬碟/隨身碟/記憶卡,Samsung 三星 EVO Plus microSDXC 512GB 高速記憶卡/讀:100MB 寫:90MB (MB-MC512GA),"$3,590"
周邊館,外接硬碟/隨身碟/記憶卡,KLEVV 科賦 NEO MicroSDHC UHS-1 16GB記憶卡/讀90MB/附轉卡,$129
周邊館,外接硬碟/隨身碟/記憶卡,KLEVV 科賦 NEO MicroSDHC UHS-1 32GB記憶卡/讀100MB/附轉卡,$159
周邊館,外接硬碟/隨身碟/記憶卡,KLEVV 科賦 NEO MicroSDHC UHS-1 64GB記憶卡/讀100MB/附轉卡,$299
周邊館,外接硬碟/隨身碟/記憶卡,KLEVV 科賦 CRAS MicroSDXC UHS-I U3 V30 A2 64GB記憶卡/讀100MB/附轉卡,$599
周邊館,外接硬碟/隨身碟/記憶卡,KLEVV 科賦 CRAS MicroSDXC UHS-I U3 V30 A2 128GB記憶卡/讀100MB/附轉卡,$699
周邊館,外接硬碟/隨身碟/記憶卡,KLEVV 科賦 CRAS MicroSDXC UHS-I U3 V30 A2 256GB記憶卡/讀100MB/附轉卡,"$1,299"
周邊館,外接硬碟/隨身碟/記憶卡,WD My Passport SSD 512G外接式SSD/讀:515M/3年保,"$2,550"
周邊館,耗材,KRONE HP CE285A 黑色環保碳粉匣(適用HP P1102W/M1132/M1212nf 印表機),$398
周邊館,耗材,HP F6U62AA NO.63 原廠黑色墨水,$580
周邊館,耗材,Roccat Apuri Raw 電競鼠線夾,$450
周邊館,耗材,Innergie PowerGear™ 60C 60瓦 USB-C 筆電萬用充電器,"$2,190"
周邊館,耗材,SanDisk Cruzer POP 8GB 隨身碟(贈品),$149
周邊館,耗材,"Innergie 65U 65瓦筆電充電器/極致小巧/內附6顆筆電轉接頭/多品牌適用(ASUS, Acer, HP, Dell, Lenovo)","$1,990"
周邊館,耗材,Innergie 65W 65瓦USB-C 筆電充電器/USB PD 充電/內嵌USB-C充電線(MacBook Pro.USB-C手機充電適用/安全保護機制,"$1,490"
周邊館,耗材,Innergie PowerGear™ 60C 60瓦 USB-C 筆電萬用充電器(國際版)/輕巧體積 55cc/多國轉換插頭/隨貨附1.5m USB-C轉USB-C線材,"$2,690"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 窗型冷氣 3坪左吹 RA-22TK,"$14,900"
家電館,冷/暖空調,冷氣偏遠地區加乘運費,$500
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 分離式冷氣 3坪 RAC-22UK/RAS-22UK,"$17,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 窗型冷氣 4坪左吹 RA-28TK,"$19,700"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 窗型冷氣 3坪雙吹 RA-22WK,"$15,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 窗型冷氣 4坪雙吹 RA-28WK,"$20,200"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 窗型冷氣 5坪雙吹 RA-36WK,"$25,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 窗型冷氣 6坪雙吹 RA-40WK,"$27,700"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 窗型冷氣 8坪雙吹 RA-50WK,"$31,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 窗型冷氣 9坪雙吹 RA-60WK,"$38,200"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 窗型冷氣 10坪雙吹 RA-68WK,"$43,500"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 3坪左吹 RA-25QV1,"$21,400"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 4坪左吹 RA-28QV1,"$24,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 5坪左吹 RA-36QV1,"$29,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 6坪雙吹 RA-40QV1,"$33,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 8坪雙吹 RA-50QV1,"$37,200"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 4坪左吹 RA-28QV,"$24,700"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 5坪左吹 RA-36QV,"$29,400"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 6坪雙吹 RA-40QV,"$33,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 9坪雙吹 RA-60QV,"$44,800"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 窗型冷氣 11坪雙吹 RA-68QV,"$50,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 窗型冷氣 3坪雙吹 RA-25NV,"$26,500"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 窗型冷氣 4坪雙吹 RA-28NV,"$29,000"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 窗型冷氣 5坪雙吹 RA-36NV,"$34,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 窗型冷氣 6坪雙吹 RA-40NV,"$37,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 窗型冷氣 8坪雙吹 RA-50NV,"$42,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 窗型冷氣 10坪雙吹 RA-61NV,"$48,400"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 窗型冷氣 11坪雙吹 RA-69NV,"$54,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 分離式冷氣 4坪 RAC-28UK/RAS-28UK,"$21,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 分離式冷氣 5坪 RAC-36UK/RAS-36UK,"$28,700"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 分離式冷氣 6坪 RAC-40UK/RAS-40UK,"$32,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 分離式冷氣 8坪 RAC-50UK/RAS-50UK,"$39,000"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 分離式冷氣 10坪 RAC-63UK1/RAS-63UK1,"$47,400"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 分離式冷氣 13坪 RAC-80UK1/RAS-80UK1,"$64,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 定頻 分離式冷氣 18坪 RAC-100UK1/RAS-100UK1,"$70,800"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 3坪 RAC-22SK1/RAS-22SK1 ★精品系列,"$19,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 4坪 RAC-25SK1/RAS-25SK1 ★精品系列,"$22,400"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 4.5坪 RAC-28SK1/RAS-28SK1 ★精品系列,"$24,500"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 5坪 RAC-36SK1/RAS-36SK1 ★精品系列,"$31,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 6坪 RAC-40SK1/RAS-40SK1 ★精品系列,"$34,800"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 8坪 RAC-50SK1/RAS-50SK1 ★精品系列,"$40,400"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 10坪 RAC-63SK1/RAS-63SK1 ★精品系列,"$49,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 11坪 RAC-71SK1/RAS-71SK1 ★精品系列,"$55,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 3坪 RAC-22QK1/RAS-22QK1 ★旗艦系列,"$23,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 4坪 RAC-28QK1/RAS-28QK1 ★旗艦系列,"$27,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 5坪 RAC-36QK1/RAS-36QK1 ★旗艦系列,"$35,200"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 6坪 RAC-40QK1/RAS-40QK1 ★旗艦系列,"$38,800"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 8坪 RAC-50QK1/RAS-50QK1 ★旗艦系列,"$45,500"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 10坪 RAC-63QK1/RAS-63QK1 ★旗艦系列,"$54,500"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 11坪 RAC-71QK1/RAS-71QK1 ★旗艦系列,"$60,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 3坪 RAC-22JK/RAS-22JK ★頂級系列,"$26,400"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 4坪 RAC-28JK1/RAS-28JK1 ★頂級系列,"$30,000"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 5坪 RAC-36JK/RAS-36JK ★頂級系列,"$38,000"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 6坪 RAC-40JK/RAS-40JK ★頂級系列,"$41,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 8坪 RAC-50JK/RAS-50JK ★頂級系列,"$48,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 10坪 RAC-63JK/RAS-63JK ★頂級系列,"$57,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 11坪 RAC-71JK/RAS-71JK ★頂級系列,"$63,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 13坪 RAC-81JK/RAS-81JK ★頂級系列,"$73,000"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 14坪 RAC-90JK/RAS-90JK ★頂級系列,"$78,500"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 18坪 RAC-110JX1/RAS-110JX1 ★高效頂級系列,"$87,200"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻 分離式冷氣 21坪 RAC-125JX1/RAS-125JX1 ★高效頂級系列,"$89,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 3坪 RAC-22YK1/RAS-22YK1 ★精品系列,"$22,000"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 4坪 RAC-25YK1/RAS-25YK1 ★精品系列,"$24,800"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 4.5坪 RAC-28YK1/RAS-28YK1 ★精品系列,"$27,200"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 5坪 RAC-36YK1/RAS-36YK1 ★精品系列,"$34,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 6坪 RAC-40YK1/RAS-40YK1 ★精品系列,"$37,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 8坪 RAC-50YK1/RAS-50YK1 ★精品系列,"$42,700"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 10坪 RAC-63YK1/RAS-63YK1 ★精品系列,"$51,400"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 11坪 RAC-71YK1/RAS-71YK1 ★精品系列,"$58,000"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 3坪 RAC-22HK1/RAS-22HK1 ★旗艦系列,"$26,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 4坪 RAC-28HK1/RAS-28HK1 ★旗艦系列,"$30,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 5坪 RAC-36HK1/RAS-36HK1 ★旗艦系列,"$37,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 6坪 RAC-40HK1/RAS-40HK1 ★旗艦系列,"$41,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 8坪 RAC-50HK1/RAS-50HK1 ★旗艦系列,"$47,800"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 10坪 RAC-63HK1/RAS-63HK1 ★旗艦系列,"$56,700"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 11坪 RAC-71HK1/RAS-71HK1 ★旗艦系列,"$64,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 3坪 RAC-22NK1/RAS-22NK11 ★頂級系列,"$29,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 4坪 RAC-28NK1/RAS-28NK1 ★頂級系列,"$32,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 5坪 RAC-36NK/RAS-36NK ★頂級系列,"$40,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 6坪 RAC-40NK/RAS-40NK ★頂級系列,"$44,500"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 8坪 RAC-50NK/RAS-50NK ★頂級系列,"$50,600"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 10坪 RAC-63NK/RAS-63NK ★頂級系列,"$59,400"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 11坪 RAC-71NK/RAS-71NK ★頂級系列,"$67,100"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 13坪 RAC-81NK/RAS-81NK ★頂級系列,"$75,900"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 14坪 RAC-90NK/RAS-90NK ★頂級系列,"$81,300"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 18坪 RAC-110NX1/RAS-110NX1 ★高效頂級系列,"$90,200"
家電館,冷/暖空調,★含標準安裝+分期0利率★日立 變頻冷暖 分離式冷氣 21坪 RAC-125NX1/RAS-125NX1 ★高效頂級系列,"$92,500"
家電館,除濕機,★分期0利率★Panasonic國際牌 6L除濕機 F-Y12ES,"$4,900"
家電館,除濕機,★分期0利率★Panasonic國際牌 6L除濕機 F-Y12EB,"$6,500"
家電館,除濕機,★分期0利率★Panasonic國際牌 8L除濕機 F-Y16EN,"$7,800"
家電館,除濕機,★分期0利率★Panasonic國際牌 11L除濕機 F-Y22EN,"$9,100"
家電館,除濕機,★分期0利率★Panasonic國際牌 22L高效除濕機 F-Y45EX,"$19,800"
家電館,除濕機,★分期0利率★Panasonic國際牌 18L高效除濕機 F-Y36EX,"$16,600"
家電館,除濕機,★分期0利率★Panasonic國際牌 16L高效除濕機 F-Y32EX,"$15,200"
家電館,除濕機,★分期0利率★Panasonic國際牌 14L高效除濕機 F-Y28EX,"$13,900"
家電館,除濕機,★分期0利率★Panasonic國際牌 12L高效除濕機 F-Y24EX,"$12,100"
家電館,除濕機,★分期0利率★Panasonic國際牌 16L清淨除濕機 F-Y32EH,"$18,400"
家電館,除濕機,★分期0利率★Mitsubishi三菱日本原裝 19.5L 除濕機MJ-E195HM,"$19,900"
家電館,除濕機,★分期0利率★Panasonic國際牌 6L除濕機 F-Y12EM,"$5,600"
家電館,除濕機,★分期0利率★日立 6L感溫適濕清淨除濕機 RD-12FQ(閃亮銀),"$6,440"
家電館,除濕機,★分期0利率★日立 6L感溫適濕清淨除濕機 RD-12FR(玫瑰金),"$6,440"
家電館,除濕機,★分期0利率★日立 8L感溫適濕清淨除濕機 RD-16FQ(閃亮銀),"$7,680"
家電館,除濕機,★分期0利率★日立 8L感溫適濕清淨除濕機 RD-16FR(玫瑰金),"$7,680"
家電館,除濕機,★分期0利率★日立 10L感溫適濕清淨除濕機 RD-20FQ(閃亮銀),"$8,870"
家電館,除濕機,★分期0利率★日立 10L感溫適濕清淨除濕機 RD-20FR(玫瑰金),"$8,870"
家電館,除濕機,★分期0利率★日立 10L感溫適濕負離子清淨除濕機 RD-200HS(閃亮銀),"$10,310"
家電館,除濕機,★分期0利率★日立 10L感溫適濕負離子清淨除濕機 RD-200HG(玫瑰金),"$10,310"
家電館,除濕機,★分期0利率★日立 12L感溫適濕負離子清淨除濕機 RD-240HS(閃亮銀),"$11,550"
家電館,除濕機,★分期0利率★日立 12L感溫適濕負離子清淨除濕機 RD-240HG(玫瑰金),"$11,550"
家電館,除濕機,★分期0利率★日立 14L感溫適濕負離子清淨除濕機 RD-280HS(閃亮銀),"$12,890"
家電館,除濕機,★分期0利率★日立 14L感溫適濕負離子清淨除濕機 RD-280HG(玫瑰金),"$12,890"
家電館,除濕機,★分期0利率★日立 16L感溫適濕負離子清淨除濕機 RD-320HS(閃亮銀),"$14,430"
家電館,除濕機,★分期0利率★日立 16L感溫適濕負離子清淨除濕機 RD-320HG(玫瑰金),"$14,430"
家電館,除濕機,★分期0利率★日立 18L感溫適濕負離子清淨除濕機 RD-360HS(閃亮銀),"$15,980"
家電館,除濕機,★分期0利率★日立 18L感溫適濕負離子清淨除濕機 RD-360HG(玫瑰金),"$15,980"
家電館,除濕機,★分期0利率★Panasonic國際牌 8L清淨除濕機 F-Y16FH,"$11,200"
家電館,除濕機,★分期0利率★Panasonic國際牌 10L清淨除濕機 F-Y20FH,"$12,600"
家電館,除濕機,★分期0利率★Panasonic國際牌 13L清淨除濕機 F-Y26FH,"$15,300"
家電館,除濕機,★分期0利率★LG PuriCare 變頻除濕機/MD171QPK1/17公升,"$16,600"
家電館,除濕機,★分期0利率★Whirlpool 惠而浦 16L除濕機/WDEE30AW,"$7,100"
家電館,清淨機,★分期0利率★Panasonic國際牌 16L清淨除濕機 F-Y32EH,"$18,400"
家電館,清淨機,★分期0利率★日立 6L感溫適濕清淨除濕機 RD-12FQ(閃亮銀),"$6,440"
家電館,清淨機,★分期0利率★日立 6L感溫適濕清淨除濕機 RD-12FR(玫瑰金),"$6,440"
家電館,清淨機,★分期0利率★日立 8L感溫適濕清淨除濕機 RD-16FQ(閃亮銀),"$7,680"
家電館,清淨機,★分期0利率★日立 8L感溫適濕清淨除濕機 RD-16FR(玫瑰金),"$7,680"
家電館,清淨機,★分期0利率★日立 10L感溫適濕清淨除濕機 RD-20FQ(閃亮銀),"$8,870"
家電館,清淨機,★分期0利率★日立 10L感溫適濕清淨除濕機 RD-20FR(玫瑰金),"$8,870"
家電館,清淨機,★分期0利率★日立 10L感溫適濕負離子清淨除濕機 RD-200HS(閃亮銀),"$10,310"
家電館,清淨機,★分期0利率★日立 10L感溫適濕負離子清淨除濕機 RD-200HG(玫瑰金),"$10,310"
家電館,清淨機,★分期0利率★日立 12L感溫適濕負離子清淨除濕機 RD-240HS(閃亮銀),"$11,550"
家電館,清淨機,★分期0利率★日立 12L感溫適濕負離子清淨除濕機 RD-240HG(玫瑰金),"$11,550"
家電館,清淨機,★分期0利率★日立 14L感溫適濕負離子清淨除濕機 RD-280HS(閃亮銀),"$12,890"
家電館,清淨機,★分期0利率★日立 14L感溫適濕負離子清淨除濕機 RD-280HG(玫瑰金),"$12,890"
家電館,清淨機,★分期0利率★日立 16L感溫適濕負離子清淨除濕機 RD-320HS(閃亮銀),"$14,430"
家電館,清淨機,★分期0利率★日立 16L感溫適濕負離子清淨除濕機 RD-320HG(玫瑰金),"$14,430"
家電館,清淨機,★分期0利率★日立 18L感溫適濕負離子清淨除濕機 RD-360HS(閃亮銀),"$15,980"
家電館,清淨機,★分期0利率★日立 18L感溫適濕負離子清淨除濕機 RD-360HG(玫瑰金),"$15,980"
家電館,清淨機,★分期0利率★Honeywell True HEPA 智慧抗敏抑菌7-14坪空氣清淨機 HAP-802WTW,"$9,800"
家電館,清淨機,★分期0利率★Panasonic國際牌 8L清淨除濕機 F-Y16FH,"$11,200"
家電館,清淨機,★分期0利率★Panasonic國際牌 10L清淨除濕機 F-Y20FH,"$12,600"
家電館,清淨機,★分期0利率★Panasonic國際牌 13L清淨除濕機 F-Y26FH,"$15,300"
家電館,清淨機,★分期0利率★Panasonic 8坪負離子空氣清淨機 F-P40EH,"$5,400"
家電館,清淨機,★分期0利率★Panasonic 5坪負離子清淨機 F-P25EH,"$3,800"
家電館,清淨機,★分期0利率★Panasonic 3坪負離子清淨機 F-P15EA,"$2,300"
家電館,清淨機,★分期0利率★Panasonic 8坪nanoe加濕型空氣清淨機F-VXM35W,"$8,500"
家電館,清淨機,★分期0利率★Panasonic 15坪ECONAVI加濕型空氣清淨機F-VXK70W,"$13,000"
家電館,清淨機,★分期0利率★Panasonic 15坪nanoe加濕型空氣清淨機F-VXP70W / 日本製,"$17,200"
家電館,電風扇,★分期0利率★Panasonic 12吋經典型電風扇 F-S12DMD,"$2,210"
家電館,電風扇,★分期0利率★Panasonic 14吋經典型電風扇 F-S14DMD,"$2,450"
家電館,電風扇,★分期0利率★Panasonic 16吋經典型電風扇 F-S16DMD,"$2,620"
家電館,電風扇,★分期0利率★Panasonic 16吋奢華型電風扇 F-H16GND-K,"$3,750"
家電館,電風扇,★分期0利率★Panasonic 14吋奢華型電風扇 F-H14GND-K,"$3,580"
家電館,電風扇,★分期0利率★Panasonic 16吋旗艦型電風扇 F-H16GND,"$3,510"
家電館,電風扇,★分期0利率★Panasonic 14吋旗艦型電風扇 F-H14GND,"$3,340"
家電館,電風扇,★分期0利率★Panasonic 16吋高級型電風扇 F-L16GMD,"$3,000"
家電館,電風扇,★分期0利率★Panasonic 14吋高級型電風扇 F-L14GMD,"$2,840"
家電館,電風扇,★分期0利率★Panasonic 16吋電風扇 F-H16MR-B,"$2,300"
家電館,電風扇,★分期0利率★Panasonic 14吋電風扇 F-L14AMS,"$1,550"
家電館,電風扇,★分期0利率★Panasonic 12吋電風扇 F-L12BMS,"$1,440"
家電館,電風扇,★分期0利率★Panasonic 12吋電風桌扇 F-D12BMF,"$1,120"
家電館,冰箱,★含標準安裝+分期0利率★Panasonic國際牌130公升雙門冰箱/亮彩金/NR-B139T-R,"$11,400"
家電館,冰箱,★含標準安裝+分期0利率★Panasonic國際牌232公升雙門冰箱/亮彩金/NR-B239T-R,"$14,700"
